iv,x,y,boundary_flag,normal_x,normal_y
187,0.7167106789907225,0.6896551724170545,0,0,0
188,0.5115986925076534,0.9425575780492782,0,0,0
189,0.4794625319705133,0.9357050900679634,0,0,0
190,0.6868477340325777,0.7413793103478638,0,0,0
191,0.5370266796927997,0.9288824250030576,0,0,0
192,0.5076700642844781,0.9137931034504917,0,0,0
193,0.5667385449652209,0.9127581343055697,0,0,0
194,0.6569733238033773,0.7930835898466209,0,0,0
195,0.6260363027672429,0.8781560114208343,0,0,0
196,0.5673896707545522,0.8792994615826186,0,0,0
197,0.6269879741971962,0.8445957167078576,0,0,0
198,0.6569847890745415,0.7586206896580766,0,0,0
199,0.6868477340326706,0.7068965517272687,0,0,0
200,0.5374220752141409,0.896376863608881,0,0,0
201,0.5076565298485245,0.8792562140192139,0,0,0
202,0.379310344829165,1,1,0,1
203,0.4482758620708267,0.9446020538937442,0,0,0
204,0.3969119738262939,0.9692535426406448,0,0,0
205,0.4310344827604147,0.9701370550417916,0,0,0
206,0.477839624100295,0.8964066103379246,0,0,0
207,0.4159546015702527,0.934973035676617,0,0,0
208,0.4480703165338644,0.9130516024323134,0,0,0
209,0.3786390108462461,0.9411660127332833,0,0,0
210,0.3620689655187681,0.9701370550418061,0,0,0
211,0.3448275862083318,1,1,0,1
212,0.3275675587317367,0.9705244933898023,0,0,0
213,0.3103448275874986,1,1,0,1
214,0.2758620689666655,1,1,0,1
215,0.3620689655188006,0.9216546677178606,0,0,0
216,0.8949033056224145,0.5505819001383873,0,0,0
217,0.8958883487394187,0.5172413793146211,0,0,0
218,0.8660254037813362,0.5344827586248598,0,0,0
219,0.8361624588232519,0.551724137935095,0,0,0
220,0.8062995138651744,0.5689655172453121,0,0,0
221,0.8958883487395082,0.4827586206939891,0,0,0
222,0.9479441743722201,0.4137931034472086,0,0,0
223,0.9257512936979806,0.4310344827631478,0,0,0
224,0.9701370550420031,0.3620689655163252,0,0,0
225,1,0.3103448275854417,1,1,0
226,0.866025403781431,0.5000000000042261,0,0,0
227,0.947944174372254,0.3793103448266198,0,0,0
228,0.9257512936980781,0.3965517241425239,0,0,0
229,0.8958883481422993,0.448275863108288,0,0,0
230,0.8660254037816071,0.4655172413836144,0,0,0
231,0.8361624588233507,0.5172413793144605,0,0,0
232,0.8062995138652719,0.5344827586246919,0,0,0
233,0.5375310977538423,0.8620656547243364,0,0,0
234,0.5673869807863041,0.8448120438002379,0,0,0
235,0.5972320833863927,0.8620225192402504,0,0,0
236,0.5972318744460052,0.8275393987241428,0,0,0
237,0.6270935657612225,0.8102958480408892,0,0,0
238,0.5972532855687946,0.7930937252559487,0,0,0
239,0.6271171310573072,0.7758539057102843,0,0,0
240,0.6569847890746268,0.7241379310374803,0,0,0
241,0.6271218441165805,0.7413793103476891,0,0,0
242,0.7764365689070665,0.586206896555527,0,0,0
243,0.74657362394886,0.6379310344863032,0,0,0
244,0.7465736239489751,0.6034482758657065,0,0,0
245,0.7167106789908068,0.655172413796474,0,0,0
246,0.6868477340327646,0.6724137931066764,0,0,0
247,0.6569847890747178,0.6896551724168873,0,0,0
248,0.6868477340328629,0.6379310344860813,0,0,0
249,0.7764365689071903,0.5517241379349042,0,0,0
250,0.7465736239490853,0.5689655172450935,0,0,0
251,0.7167106789909133,0.6206896551758682,0,0,0
252,0.7167106789910259,0.5862068965552584,0,0,0
253,1,0.1379310344824967,1,1,0
254,1,0.1034482758618778,1,1,0
255,0.9701370550420025,0.3275862068957361,0,0,0
256,1,0.2413793103442637,1,1,0
257,1,0.1724137931030857,1,1,0
258,1,0.2758620689648527,1,1,0
259,0.9746118746335923,0.1890905760927494,0,0,0
260,1,0.2068965517236747,1,1,0
261,0.9701370550420031,0.2931034482751472,0,0,0
262,0.9712675512758153,0.2585797363145882,0,0,0
263,0.9734094164587517,0.2234636752447015,0,0,0
264,0.9479441743722899,0.3448275862060316,0,0,0
265,0.9257512936981763,0.3620689655218959,0,0,0
266,0.9479441743723258,0.3103448275854407,0,0,0
267,0.9257512936982764,0.3275862069012724,0,0,0
268,0.8958883463929426,0.4137931075179771,0,0,0
269,0.895888339363931,0.3793103610721243,0,0,0
270,0.8660254025438758,0.4310344849072348,0,0,0
271,0.6569847890748148,0.6551724137962944,0,0,0
272,0.4184375082229806,0.8959057080038676,0,0,0
273,0.4778108874877192,0.862054641527831,0,0,0
274,0.4480130608463385,0.8791811630348391,0,0,0
275,0.6271218441166735,0.7068965517270964,0,0,0
276,0.5076691984120857,0.8448260864743604,0,0,0
277,0.5375305137254144,0.8275818845367399,0,0,0
278,0.5972588991585509,0.7586206896578959,0,0,0
279,0.5673899545126935,0.8103344358246934,0,0,0
280,0.5673953756873086,0.7758610669538386,0,0,0
281,0.5972588991586345,0.7241379310373097,0,0,0
282,0.6271218441167685,0.6724137931065061,0,0,0
283,0.4778069829955479,0.827585970766828,0,0,0
284,0.5076694123869897,0.810343698469104,0,0,0
285,0.4479524210933311,0.8448101084087134,0,0,0
286,0.3447156972112116,0.9425987401716204,0,0,0
287,0.2931034482771108,0.9701370550417874,0,0,0
288,0.3879418106336832,0.9109764330378716,0,0,0
289,0.3590911600303877,0.8941610559555133,0,0,0
290,0.4181382694655775,0.8619398908864389,0,0,0
291,0.4180874451264355,0.8275712689456005,0,0,0
292,0.3885152292903702,0.87865276085703,0,0,0
293,0.3583301676153382,0.8620253665457083,0,0,0
294,0.3882635799455228,0.8447107223844876,0,0,0
295,0.3276512464717987,0.9126074116438884,0,0,0
296,0.3103230713936407,0.9428701844725547,0,0,0
297,0.2931034482771016,0.9214631677370889,0,0,0
298,0.3283413632630084,0.8790487509894592,0,0,0
299,0.328492394536026,0.8448275862084117,0,0,0
300,0.2413793103458324,1,1,0,1
301,0.2586206896563036,0.970137055041761,0,0,0
302,0.2769852165412365,0.9416636590492639,0,0,0
303,0.2241379310354157,0.9701370550417916,0,0,0
304,0.2399352056029111,0.9349434179534064,0,0,0
305,0.2972087347793675,0.8940909739224285,0,0,0
306,0.1724137931041659,1,1,0,1
307,0.2068965517249991,1,1,0,1
308,0.1830342597653833,0.9665689686528418,0,0,0
309,0.1379310344833328,1,1,0,1
310,0.8361624588234808,0.4827586206938612,0,0,0
311,0.8062995138653686,0.500000000004069,0,0,0
312,0.7764365689072957,0.517241379314297,0,0,0
313,0.7465736239492001,0.5344827586244993,0,0,0
314,0.836162458520128,0.4482758625990008,0,0,0
315,0.8660253990758294,0.3965517322937184,0,0,0
316,0.895888311344176,0.3448276509833066,0,0,0
317,0.9479441743723588,0.2758620689648528,0,0,0
318,0.9257512936983866,0.2931034482806336,0,0,0
319,0.949775130653591,0.2061699577980146,0,0,0
320,0.9741089660554071,0.1548406956747812,0,0,0
321,0.9503777346338046,0.1707587830122386,0,0,0
322,0.9485258485531916,0.1415012028055935,0,0,0
323,0.806299513865509,0.4655172413834623,0,0,0
324,0.8660253849211337,0.3620689981899119,0,0,0
325,0.836162458449348,0.4137931041013927,0,0,0
326,0.8062995136569482,0.4310344831244395,0,0,0
327,0.7764365689073904,0.4827586206936814,0,0,0
328,0.7465736239493233,0.5000000000039058,0,0,0
329,0.5375315933750158,0.7931009959239361,0,0,0
330,0.5375327038893252,0.7586201607703963,0,0,0
331,0.5673958068895238,0.7413790551972435,0,0,0
332,0.5673959542006834,0.7068965517269207,0,0,0
333,0.5972588991587214,0.6896551724167163,0,0,0
334,0.6271218441168619,0.6379310344859157,0,0,0
335,0.5972588991588177,0.6551724137961252,0,0,0
336,0.7167106789911151,0.5517241379346938,0,0,0
337,0.6868477340329663,0.6034482758654818,0,0,0
338,0.6868477340330583,0.5689655172448962,0,0,0
339,0.6569847890749103,0.6206896551756997,0,0,0
340,0.656984789075004,0.5862068965551093,0,0,0
341,0.627121844116952,0.6034482758653266,0,0,0
342,0.7167106789912405,0.5172413793141137,0,0,0
343,0.6868477340331625,0.5344827586243117,0,0,0
344,0.6569847890751068,0.5517241379345263,0,0,0
345,0.9682512118963352,0.1180526097252676,0,0,0
346,1,0.06896551724124121,1,1,0
347,0.9769009316867752,0.08620689655184136,0,0,0
348,1,0.03448275862062319,1,1,0
349,0.9655172413792195,0,1,0,-1
350,0.9682358665599767,0.05616518404724814,0,0,0
351,0.9279644709813617,0.1197126854410074,0,0,0
352,0.9252898460673229,0.155201875596903,0,0,0
353,0.9481651271785874,0.08817357979398882,0,0,0
354,0.9310344827584388,0,1,0,-1
355,0.9747568687044281,0.02524313129552971,0,0,0
356,0.94694223673796,0.02909297601437638,0,0,0
357,0.8958882001340581,0.3103450849844245,0,0,0
358,0.948663656966323,0.2409562555433631,0,0,0
359,0.9252004182368687,0.1887214004954832,0,0,0
360,0.9257512936984861,0.258620689660002,0,0,0
361,0.9238343753389358,0.2230414052780201,0,0,0
362,0.8958877631160328,0.2758630833013856,0,0,0
363,0.8958860854483649,0.2413832304865554,0,0,0
364,0.8958800084199858,0.2069109975879907,0,0,0
365,0.8660253280123298,0.3275863381383906,0,0,0
366,0.8660250977692416,0.2931039783106527,0,0,0
367,0.8361624449667044,0.3448276102131085,0,0,0
368,0.8361624548961772,0.3793103516352166,0,0,0
369,0.8062995131488853,0.3965517253841995,0,0,0
370,0.5972588991589114,0.620689655175539,0,0,0
371,0.4479459773462258,0.8103405993164149,0,0,0
372,0.4778069532389309,0.7931031606061529,0,0,0
373,0.6271218441170489,0.5689655172447429,0,0,0
374,0.5972588991590034,0.5862068965549542,0,0,0
375,0.5673959542007689,0.6724137931063286,0,0,0
376,0.5076699926601385,0.74137918629011,0,0,0
377,0.5076697196570097,0.7758614720555915,0,0,0
378,0.5375329218611795,0.7241377796879834,0,0,0
379,0.5375330092427252,0.6896551724165318,0,0,0
380,0.5673959542008703,0.6379310344857474,0,0,0
381,0.4778071037497281,0.7241379040569503,0,0,0
382,0.4778070342073331,0.7586205422267727,0,0,0
383,0.418082256269287,0.7931009428682431,0,0,0
384,0.4479441325006345,0.7758619964505811,0,0,0
385,0.3882277080248584,0.8103171182738472,0,0,0
386,0.2679405353777066,0.9107701904400953,0,0,0
387,0.2986294495778452,0.8620689655185487,0,0,0
388,0.2986294495775373,0.8275862068972103,0,0,0
389,0.4180812189050188,0.7586206714614605,0,0,0
390,0.3284929534895498,0.8103403702258021,0,0,0
391,0.2986294495353853,0.7931034482034238,0,0,0
392,0.358358693429935,0.8275594630987403,0,0,0
393,0.3882182822629859,0.7758620651754892,0,0,0
394,0.3583559911149843,0.7930982471705235,0,0,0
395,0.3284923943641673,0.7758620686692783,0,0,0
396,0.3583553386910076,0.7586206882657406,0,0,0
397,0.2385204909268457,0.8958882296275452,0,0,0
398,0.2683130883219423,0.8785250047636356,0,0,0
399,0.2388397148725958,0.8619583830997529,0,0,0
400,0.2687665046194831,0.8448275862075061,0,0,0
401,0.268766504617164,0.8103448275826868,0,0,0
402,0.2069063627614257,0.9434657811914676,0,0,0
403,0.2086832708733397,0.9131741657796286,0,0,0
404,0.1529708483535761,0.9763538839847337,0,0,0
405,0.1498436203474274,0.9476946460734197,0,0,0
406,0.1787607686101142,0.930312388811557,0,0,0
407,0.1791776697456781,0.8965517241391332,0,0,0
408,0.2090406147037915,0.8793103448288618,0,0,0
409,0.1034482758624996,1,1,0,1
410,0.08620689655208298,0.9786655022017043,0,0,0
411,0.1199520700892137,0.9693896869653065,0,0,0
412,0.03448275862083328,1,1,0,1
413,0.06896551724166633,1,1,0,1
414,0.02524313129558385,0.974756868704416,0,0,0
415,0.0562689743400335,0.969702287413982,0,0,0
416,0.08915154225174593,0.9510492816914176,0,0,0
417,0.1186838774330048,0.9326352827064133,0,0,0
418,0.1486303799404459,0.9136927855685515,0,0,0
419,0,0.9655172413791667,1,-1,0
420,0.7764365688850523,0.4482758621119615,0,0,0
421,0.7465736239494182,0.4655172413832926,0,0,0
422,0.7167106789913533,0.4827586206935163,0,0,0
423,0.6868477340332801,0.5000000000037275,0,0,0
424,0.7764365687468474,0.4137931037311773,0,0,0
425,0.8062995130919008,0.3620689668624479,0,0,0
426,0.8361623951937123,0.3103449378019592,0,0,0
427,0.8660241533283526,0.2586228555097809,0,0,0
428,0.8958614030894907,0.1724604643452148,0,0,0
429,0.8962801841315722,0.1105672785774108,0,0,0
430,0.8959052724167227,0.1387610521018758,0,0,0
431,0.9136933462412709,0.08779165163754124,0,0,0
432,0.8965517241376582,0,1,0,-1
433,0.7465736239495135,0.4310344827626795,0,0,0
434,0.8062994990549186,0.3275862325546915,0,0,0
435,0.7764365686594383,0.3793103452622791,0,0,0
436,0.746573623881521,0.3965517242602471,0,0,0
437,0.716710678991449,0.448275862072904,0,0,0
438,0.6868477340333849,0.4655172413831268,0,0,0
439,0.5076700566642297,0.7068965385276991,0,0,0
440,0.5076700640879128,0.6724137927651782,0,0,0
441,0.5375330092428233,0.6551724137959507,0,0,0
442,0.5673959542009634,0.6034482758651633,0,0,0
443,0.5375330092429196,0.6206896551753733,0,0,0
444,0.6569847890752133,0.5172413793139401,0,0,0
445,0.6271218441171573,0.5344827586241632,0,0,0
446,0.597258899159102,0.5517241379343679,0,0,0
447,0.567395954201059,0.5689655172445781,0,0,0
448,0.6569847890753215,0.4827586206933476,0,0,0
449,0.6271218441172588,0.5000000000035687,0,0,0
450,0.5972588991592023,0.5172413793137811,0,0,0
451,0.8660023075101229,0.1896951763358989,0,0,0
452,0.865886826147885,0.15541243730211,0,0,0
453,0.9307751667218797,0.05957617373275548,0,0,0
454,0.9135708325595771,0.0297346168008483,0,0,0
455,0.8797319746279226,0.08739741931415725,0,0,0
456,0.8964548334490481,0.05931808301030809,0,0,0
457,0.8641058563905829,0.1191735843924722,0,0,0
458,0.8793103448272893,0.02986294495815697,0,0,0
459,0.8620689655168776,0,1,0,-1
460,0.8361622940799963,0.2758623543155966,0,0,0
461,0.8660201643503168,0.2241470060019206,0,0,0
462,0.8361575559324159,0.2069050437869196,0,0,0
463,0.8361624588245591,0.1724137931081013,0,0,0
464,0.8361613771766857,0.2413811838182101,0,0,0
465,0.8062995138662445,0.2586206896596822,0,0,0
466,0.8062995032610949,0.2931034666488642,0,0,0
467,0.776436568908039,0.3103448275905793,0,0,0
468,0.7764365662602362,0.3448275907972855,0,0,0
469,0.7465736238971303,0.3620689656128768,0,0,0
470,0.5375330092430154,0.5862068965547873,0,0,0
471,0.4479441532040019,0.7413792736891065,0,0,0
472,0.4479441699614415,0.7068965440930645,0,0,0
473,0.5673959542011549,0.5344827586239909,0,0,0
474,0.5375330092431112,0.5517241379342008,0,0,0
475,0.5076700642848598,0.637931034485569,0,0,0
476,0.4778071184580493,0.6896551709117711,0,0,0
477,0.4778071190143386,0.6551724132545482,0,0,0
478,0.5076700642849666,0.6034482758649953,0,0,0
479,0.4180812289903824,0.6896551716882424,0,0,0
480,0.4180812241321817,0.7241379218943762,0,0,0
481,0.4479441742006172,0.6379310341940242,0,0,0
482,0.4479441735640947,0.6724137917122868,0,0,0
483,0.3882182818217935,0.7413793057905584,0,0,0
484,0.3882182829689275,0.7068965491566632,0,0,0
485,0.358355338922106,0.724137930045228,0,0,0
486,0.209040614703777,0.8448275862079879,0,0,0
487,0.23890355966175,0.8275862068975444,0,0,0
488,0.2389035596588067,0.7931034482716082,0,0,0
489,0.2687665046058375,0.7758620689422742,0,0,0
490,0.2986294495113898,0.7586206895410996,0,0,0
491,0.3583553391518726,0.6896551718224191,0,0,0
492,0.2389035596566355,0.758620689647029,0,0,0
493,0.2687665046009468,0.7413793103130135,0,0,0
494,0.2986294495290238,0.7241379309508693,0,0,0
495,0.328492394307079,0.7413793099496333,0,0,0
496,0.3284923943375175,0.7068965513815797,0,0,0
497,0.2687665046081298,0.7068965517046992,0,0,0
498,0.1791776697458169,0.8620689655184565,0,0,0
499,0.1791776697458156,0.8275862068976064,0,0,0
500,0.2090411868666867,0.7758625249639036,0,0,0
501,0.1791795182772002,0.7931049215086348,0,0,0
502,0.2090406147034447,0.8103448275865563,0,0,0
503,0,0.8965517241375003,1,-1,0
504,0,0.9310344827583336,1,-1,0
505,0.1486705127992601,0.8796324319606388,0,0,0
506,0.1177160425253878,0.8979636746799305,0,0,0
507,0.08735355356980254,0.9169574524431061,0,0,0
508,0,0.8620689655168107,1,-1,0
509,0.1180065900504093,0.8626898556497717,0,0,0
510,0.1493147247879448,0.8103448275873771,0,0,0
511,0.1493147247878226,0.8448275862079899,0,0,0
512,0.02831503602640692,0.9143677690896392,0,0,0
513,0.02882622744411467,0.9466648365153583,0,0,0
514,0.05827357897019524,0.8630348149943213,0,0,0
515,0.05879024922263917,0.9345010034723507,0,0,0
516,0.0579305252891351,0.8984875891790376,0,0,0
517,0.08735477541092729,0.8814570810512432,0,0,0
518,0.1189991054443603,0.827858965238598,0,0,0
519,0.02842651809768521,0.8803461760153894,0,0,0
520,0.7167106789802214,0.4137931034719843,0,0,0
521,0.6868477340334808,0.4310344827625158,0,0,0
522,0.6569847890754177,0.448275862072739,0,0,0
523,0.6271218441173549,0.4655172413829639,0,0,0
524,0.7167106789917869,0.3793103448316577,0,0,0
525,0.7465736234984017,0.3275862076829386,0,0,0
526,0.7764365689080834,0.2758620689699364,0,0,0
527,0.7465736239500066,0.2931034482801802,0,0,0
528,0.8062985164430448,0.2241396586268421,0,0,0
529,0.8353309930158482,0.1393711755130143,0,0,0
530,0.8062995138664248,0.1896551724183582,0,0,0
531,0.8620528170688306,0.05959598645562167,0,0,0
532,0.8311736639719006,0.1120891220203473,0,0,0
533,0.8457617627941105,0.08789994485545305,0,0,0
534,0.8448248947985082,0.0298412943813973,0,0,0
535,0.6868477340335777,0.3965517241419019,0,0,0
536,0.7167106789830633,0.34482758622629,0,0,0
537,0.6868477340337168,0.3620689655212849,0,0,0
538,0.6569847890755107,0.4137931034521274,0,0,0
539,0.6569847890756206,0.3793103448315416,0,0,0
540,0.6271218441174402,0.4310344827623945,0,0,0
541,0.4778071192936142,0.6206896551174845,0,0,0
542,0.5076700642850738,0.5689655172443769,0,0,0
543,0.4778071193152116,0.5862068965341467,0,0,0
544,0.5972588991592911,0.4827586206931991,0,0,0
545,0.5673959542012428,0.5000000000034157,0,0,0
546,0.5375330092432051,0.5172413793136152,0,0,0
547,0.5076700642851616,0.5344827586238224,0,0,0
548,0.5972588991593157,0.4482758620726426,0,0,0
549,0.5673959542012766,0.4655172413828962,0,0,0
550,0.5375330092432642,0.4827586206930893,0,0,0
551,0.7167106789919361,0.31034482759042,0,0,0
552,0.8062995138665218,0.1551724137976693,0,0,0
553,0.80851162475412,0.09214307858879785,0,0,0
554,0.8069888413565993,0.1243589935855252,0,0,0
555,0.827586206896097,0,1,0,-1
556,0.7931034482753163,0,1,0,-1
