iv,x,y,boundary_flag,normal_x,normal_y
147,0.9623754153289381,0.1840249791043763,0,0,0
148,0.9422058477792163,0.2359416228797599,0,0,0
149,0.8763343313740665,0.3192263460517601,0,0,0
150,0.885423826803855,0.2220644882314578,0,0,0
151,0.889910425219905,0.2659711405777403,0,0,0
152,1,0.1052631578945429,1,1,0
153,0.9682929838919363,0.03170701610796595,0,0,0
154,0.9614681291439517,0.09351527714346408,0,0,0
155,0.9480680419119252,0.1331402737902505,0,0,0
156,1,0.05263157894726195,1,1,0
157,0.5363427794524903,0.8014241982574648,0,0,0
158,0.4945759163185982,0.8424092984676018,0,0,0
159,0.6481743590594143,0.657226037428285,0,0,0
160,0.6123988234610188,0.6836178259415676,0,0,0
161,0.5693317452729008,0.6974325923254926,0,0,0
162,0.5427352245912066,0.7465071957851744,0,0,0
163,0.6501005017846734,0.6135392574905478,0,0,0
164,0.6812454628827807,0.5812625285011674,0,0,0
165,0.464318993976323,0.8174706375488956,0,0,0
166,0.4110001646464729,0.8562854958423088,0,0,0
167,0.4338660038511812,0.8230936132884605,0,0,0
168,0.4962027658899751,0.7798491942092729,0,0,0
169,0.3423302643214773,0.8841718856187126,0,0,0
170,0.3110846965599279,0.9001578338198659,0,0,0
171,0.262037969819249,0.8905508083378214,0,0,0
172,0.309028373082659,0.8579227703729543,0,0,0
173,0.3600779973417071,0.8460600577063431,0,0,0
174,0.8207725429065065,0.331389035814654,0,0,0
175,0.8433850030108387,0.2990343424306494,0,0,0
176,0.7716694146628259,0.4291961477132915,0,0,0
177,0.795651062470266,0.3801243448459448,0,0,0
178,0.7421296300384664,0.516712990626464,0,0,0
179,0.7065628937624621,0.5425982368485004,0,0,0
180,0.7429665055810488,0.4691493949297453,0,0,0
181,0.6113176806127931,0.6322399254235026,0,0,0
182,0.6376718728635125,0.5686689822983579,0,0,0
183,0.6140640336395835,0.5958152445601828,0,0,0
184,0.6620552512522325,0.5332686235810159,0,0,0
185,0.6963034548344113,0.4975355730542736,0,0,0
186,0.2213222179860062,0.9036662899005177,0,0,0
187,0.1817898135390136,0.9195289352115118,0,0,0
188,0,0.9473684210524125,1,-1,0
189,0.05263157894758741,1,1,0,1
190,0.1898288605948098,0.8772872503819328,0,0,0
191,0.02780023743991628,0.9721997625600837,0,0,0
192,0.09351527714343544,0.9614681291440911,0,0,0
193,0.1316252152802916,0.9484162944447668,0,0,0
194,0.05856937081207771,0.9414306291879223,0,0,0
195,0.03853187085589838,0.9064847228565777,0,0,0
196,0.09169079413099039,0.9097980915560638,0,0,0
197,0,0.8947368421048248,1,-1,0
198,0.2741297010581569,0.8304166237692719,0,0,0
199,0.2289314039854864,0.8400246194578171,0,0,0
200,0.4943459539930717,0.7343223379770428,0,0,0
201,0.4393360294066689,0.7844588619319032,0,0,0
202,0.3893109571604993,0.8069669030028221,0,0,0
203,0.3279981716197958,0.8083768127441853,0,0,0
204,0.5395654456025416,0.672278859970263,0,0,0
205,0.5158348735065301,0.7010819311843207,0,0,0
206,0.566399450907759,0.642884222933226,0,0,0
207,0.1460382124144436,0.8907130350054572,0,0,0
208,0.1711365773164238,0.8288634226835458,0,0,0
209,0.6886291576489654,0.450527473317299,0,0,0
210,0.719651473133158,0.4267973590730366,0,0,0
211,0.7437380243438246,0.3976779666374964,0,0,0
212,0.8520619430239282,0.2578648060198012,0,0,0
213,0.7983963381776555,0.3028993508644672,0,0,0
214,0.7523148594304214,0.3562478498007424,0,0,0
215,0.7811576165674694,0.3326826667474523,0,0,0
216,0.8373957949387002,0.2170782610520798,0,0,0
217,0.9182920658790107,0.1822508517990543,0,0,0
218,0.866567322149334,0.1860192580100733,0,0,0
219,0.9414306291879468,0.05856937081208063,0,0,0
220,0.9083092058689738,0.09020190844396937,0,0,0
221,0.9473684210524927,0,1,0,-1
222,0.8947368421049855,0,1,0,-1
223,0.8799645172131538,0.1478138365369759,0,0,0
224,0.7963659511586315,0.2600126499325682,0,0,0
225,0.8421052631574782,0,1,0,-1
226,0.7963877443809383,0.2056888598719936,0,0,0
227,0.8288634226836138,0.171136577316448,0,0,0
228,0.9064847228565616,0.03853187085595942,0,0,0
229,0.853961787585531,0.109286964994589,0,0,0
230,0.8683747847197065,0.05158370555528734,0,0,0
231,0.4489050030222349,0.7375774974344843,0,0,0
232,0.5771604824388428,0.6021606143798293,0,0,0
233,0.6108967980804781,0.5233337296301329,0,0,0
234,0.4710394103273289,0.6970706695502432,0,0,0
235,0.5360994452511828,0.6104558799892826,0,0,0
236,0.5066957127229768,0.6477166934380127,0,0,0
237,0.5897666946819428,0.5616659448533285,0,0,0
238,0.4434402293191797,0.6649382234198568,0,0,0
239,0.3544336912182899,0.7658922396753853,0,0,0
240,0.3957289742643328,0.749638062832408,0,0,0
241,0.2444582954563063,0.7849952870248843,0,0,0
242,0.2845821315488127,0.7875618726719709,0,0,0
243,0.3114147080207231,0.7552462706458778,0,0,0
244,0.7530336817500822,0.3001698509713631,0,0,0
245,0.7108576257032451,0.3459189754105904,0,0,0
246,0.6872047894606592,0.4009159618500958,0,0,0
247,0.6423328765343516,0.4783828431892629,0,0,0
248,0.6458461480134192,0.4313324795615149,0,0,0
249,0.5945922557385839,0.486996862143833,0,0,0
250,0.5458313765139204,0.5699133363108062,0,0,0
251,0.5543101932912751,0.5089854846137138,0,0,0
252,0.6056684318384399,0.4347374099259272,0,0,0
253,0.2036122556190977,0.7943111401279982,0,0,0
254,0.1334326778506964,0.813980741989929,0,0,0
255,0.1200354827869028,0.852186163463055,0,0,0
256,0.05193195808796167,0.8668597262096753,0,0,0
257,0.1626042050613277,0.7829217389479097,0,0,0
258,0,0.7894736842105994,1,-1,0
259,0,0.8421052631576025,1,-1,0
260,0.03762458467109696,0.8159750208952953,0,0,0
261,0.08170793412108934,0.8177491482009127,0,0,0
262,0.2036340488413816,0.7399873500674069,0,0,0
263,0.2640538646312452,0.7458244408453896,0,0,0
264,0.408964343936342,0.6936925599575717,0,0,0
265,0.3477156450260985,0.7092331491516334,0,0,0
266,0.2927549654450963,0.7015790718069089,0,0,0
267,0.4546148343014669,0.6207979916832774,0,0,0
268,0.4972522300757394,0.5934672888567283,0,0,0
269,0.6335523729404415,0.3909314018404831,0,0,0
270,0.1145761731961778,0.7779355117685084,0,0,0
271,0.1479380569760784,0.7421351939801912,0,0,0
272,0.6565157371135848,0.3530392216427363,0,0,0
273,0.6792570457784723,0.3228569202447062,0,0,0
274,0.705121601708768,0.2928103791114974,0,0,0
275,0.789473684209971,0,1,0,-1
276,0.7559842238803053,0.2129790425390162,0,0,0
277,0.7348815594964972,0.2511564745204249,0,0,0
278,0.7710685960145504,0.1599753805421983,0,0,0
279,0.8101711394052142,0.1227127496181049,0,0,0
280,0.818210186460986,0.08047106478842235,0,0,0
281,0.6838695160077661,0.2468583023290545,0,0,0
282,0.7137684129854326,0.202365465138088,0,0,0
283,0.8157894736837247,0.03596902413386702,0,0,0
284,0.7786777820140824,0.09633371009962603,0,0,0
285,0.730977856926607,0.1641385545615662,0,0,0
286,0.7631578947362172,0.05394485828212906,0,0,0
287,0.7379620301808092,0.1094491916622047,0,0,0
288,0.7368421052624637,0,1,0,-1
289,0.5359279774100174,0.4685556901158147,0,0,0
290,0.5721478294026064,0.4567591208158428,0,0,0
291,0.2009076401606119,0.6963038661921905,0,0,0
292,0.1566149969891561,0.700965657569355,0,0,0
293,0.4079274757705591,0.6409071796324373,0,0,0
294,0.4553842048818866,0.5725149657514292,0,0,0
295,0.5036861044201703,0.5461485343442491,0,0,0
296,0.4185242972522548,0.5982206798130028,0,0,0
297,0.50000000000002,0.4999999999999822,0,0,0
298,0.3773307152507819,0.6061125087336638,0,0,0
299,0.3540024838623165,0.6557355172140995,0,0,0
300,0.3237092524528586,0.6788061090872075,0,0,0
301,0.2436548727885947,0.7030423942923776,0,0,0
302,0.3003639154779234,0.6486766981761882,0,0,0
303,0.6445332185882915,0.2996591048140008,0,0,0
304,0.6165694801849994,0.3487082926680861,0,0,0
305,0.5902515516616182,0.3803175267821979,0,0,0
306,0.555192322632815,0.3718507061556343,0,0,0
307,0.5577165131951234,0.4206449008419982,0,0,0
308,0.5027700856832436,0.4438438374809246,0,0,0
309,0.4549469798197388,0.5231853794029695,0,0,0
310,0.4563096363297959,0.4794164584693412,0,0,0
311,0.5215166702751607,0.396712258856572,0,0,0
312,0.05779415222079693,0.7640583771200764,0,0,0
313,0.1100895747800917,0.7340288594222402,0,0,0
314,0,0.7368421052635962,1,-1,0
315,0.08058598097031253,0.7142226968247969,0,0,0
316,0.04153383774125976,0.7155573489299679,0,0,0
317,0.1235830230885571,0.6807774575603237,0,0,0
318,0,0.6842105263165927,1,-1,0
319,0.1791210566630025,0.6687878051313955,0,0,0
320,0.2215132255209248,0.6687361239004176,0,0,0
321,0.2560584955140259,0.6458490092505793,0,0,0
322,0.2954386794093135,0.6094406266304879,0,0,0
323,0.3341866849336453,0.6086451428941467,0,0,0
324,0.4032807834219501,0.5532699204083494,0,0,0
325,0.5812625285011714,0.3187545371172381,0,0,0
326,0,0.6315789473695894,1,-1,0
327,0.06992931702085717,0.6766914410913765,0,0,0
328,0.2048335338495625,0.6202057079381726,0,0,0
329,0.1109388768167881,0.6385622354594652,0,0,0
330,0.1535009692125817,0.6374020386109474,0,0,0
331,0.5929803609601731,0.2729566800794423,0,0,0
332,0.6344078911065155,0.2409252284549883,0,0,0
333,0.6627297078666932,0.1976056491689246,0,0,0
334,0.6906097324804507,0.1016548825454942,0,0,0
335,0.7042586998693205,0.05382614198853292,0,0,0
336,0.6919298133094609,0.1490451535895098,0,0,0
337,0.6842105263149566,0,1,0,-1
338,0.5841895025849844,0.2250348132487064,0,0,0
339,0.5601289854855889,0.2533373702819253,0,0,0
340,0.6560072663690206,0.1164870480581798,0,0,0
341,0.6124806111326692,0.1924998032082302,0,0,0
342,0.6399220026583149,0.1539399422936768,0,0,0
343,0.6315789473674494,0,1,0,-1
344,0,0.5789473684225861,1,-1,0
345,0.5789473684199421,0,1,0,-1
346,0.6571960771453151,0.03489115629337865,0,0,0
347,0.6553768938646451,0.07737121956498208,0,0,0
348,0.4811731275158583,0.4090129333043286,0,0,0
349,0.458916873861282,0.4369506912863681,0,0,0
350,0.1671444983111275,0.6034225137473418,0,0,0
351,0.3558388059644741,0.5652347188715139,0,0,0
352,0.3277582443866819,0.5390459060519406,0,0,0
353,0.4194021704014815,0.4489150539706516,0,0,0
354,0.3530738183113623,0.5061885414999124,0,0,0
355,0.4094018066869475,0.4944097295977575,0,0,0
356,0.2225891037020063,0.5770852854091451,0,0,0
357,0.3032022844551944,0.5689254903298081,0,0,0
358,0.2562933659115517,0.5995906668582389,0,0,0
359,0.5425982368485019,0.2934371062375603,0,0,0
360,0.5252143495310012,0.3428243071801652,0,0,0
361,0.5044887261470681,0.3024446403971521,0,0,0
362,0.4703495892805585,0.3277314516134708,0,0,0
363,0.4770276699124083,0.3715063999111857,0,0,0
364,0.4364536862221745,0.4004170886151738,0,0,0
365,0.3775739994089464,0.4558759635604737,0,0,0
366,0.3924747406910462,0.4132884451638424,0,0,0
367,0.4330352422073719,0.3524847880490017,0,0,0
368,0.03633352301895203,0.6006136723659685,0,0,0
369,0.03922877159296022,0.6406866733376767,0,0,0
370,0.1301057356911773,0.5885043948868824,0,0,0
371,0.07757533907076729,0.6094358451477959,0,0,0
372,0.1821187108788923,0.5680264612449231,0,0,0
373,0.2528840005111495,0.5435034754873316,0,0,0
374,0.2989180688156967,0.5158348735065278,0,0,0
375,0.1985034432537744,0.5365082068371595,0,0,0
376,0.5416255250962683,0.2139789225825995,0,0,0
377,0.5635136417286919,0.1765108748850534,0,0,0
378,0.5100928912588802,0.2584300935026934,0,0,0
379,0.4732340515317039,0.2852917995507365,0,0,0
380,0.09330326147650159,0.5715814912950279,0,0,0
381,0.05476561533562607,0.5540442271416409,0,0,0
382,0,0.5263157894755828,1,-1,0
383,0.1556873371074549,0.5396553366729633,0,0,0
384,0.1107663558084357,0.5343414980037925,0,0,0
385,0.4999999999999086,0.218662006360175,0,0,0
386,0.5430140099760992,0.1387721823384165,0,0,0
387,0.5888617043323632,0.1435597032217666,0,0,0
388,0.6164877901318838,0.1045921468871049,0,0,0
389,0.6072017517699408,0.05082390804372567,0,0,0
390,0.4617834980297374,0.1984153490463524,0,0,0
391,0.514554432068947,0.1107157041886777,0,0,0
392,0.5543682027420144,0.04231851382378905,0,0,0
393,0.506250382841253,0.163722248726437,0,0,0
394,0.5598068700371532,0.09448509472433148,0,0,0
395,0.1096918500602191,0.4858315722520916,0,0,0
396,0.05982138381077934,0.4944185554418037,0,0,0
397,0.5055814445583657,0.05982138381071758,0,0,0
398,0.5263157894724348,0,1,0,-1
399,0.3885556531532627,0.3729441134351295,0,0,0
400,0.1575907015324069,0.4945759163186123,0,0,0
401,0.2955075591886479,0.4295846979638676,0,0,0
402,0.3012567014111312,0.472990454873554,0,0,0
403,0.2641448886729888,0.4942890031240608,0,0,0
404,0.350001018972894,0.400417990789241,0,0,0
405,0.2613454098498061,0.4517611439304636,0,0,0
406,0.3330865875203329,0.4405935316813985,0,0,0
407,0.2201508057907369,0.4962027658899823,0,0,0
408,0.4511814574782811,0.2493711740351595,0,0,0
409,0.4381028746282074,0.2999865301698064,0,0,0
410,0.403196647671545,0.289372893992477,0,0,0
411,0.3238834390999637,0.3247168696852196,0,0,0
412,0.3875188983498197,0.3287586830201301,0,0,0
413,0.3057303529751234,0.3924560706557884,0,0,0
414,0.355000414869811,0.295330812464155,0,0,0
415,0.3481445794719114,0.3568665762344875,0,0,0
416,0,0.4736842105282874,1,-1,0
417,0,0.4210526315806998,1,-1,0
418,0.1826843452918231,0.4643674007221315,0,0,0
419,0.1424678183275242,0.4576117934375475,0,0,0
420,0.2163060140969037,0.4395805241133213,0,0,0
421,0.1769063867115439,0.4338660038511939,0,0,0
422,0.4199286857125127,0.2212252105798124,0,0,0
423,0.4613669233913902,0.1553927436976782,0,0,0
424,0.4319735387550794,0.1821187108788527,0,0,0
425,0.3941703692172949,0.252966320055495,0,0,0
426,0.0423185138238013,0.4456317972582957,0,0,0
427,0.09448509472436684,0.4401931299628729,0,0,0
428,0.1438325530928714,0.4109712235492263,0,0,0
429,0.4656585019961991,0.1107663558083847,0,0,0
430,0.4736842105250738,0,1,0,-1
431,0.421052631577859,0,1,0,-1
432,0.396035607663427,0.1675159822387844,0,0,0
433,0.3780732143888532,0.204319400192727,0,0,0
434,0.4284185087050036,0.09330326147649126,0,0,0
435,0.4114956051131412,0.1301057356911602,0,0,0
436,0.4459557728584402,0.05476561533566533,0,0,0
437,0,0.3684210526331123,1,-1,0
438,0.1045921468870791,0.3835122098682045,0,0,0
439,0.05082390804367908,0.3927982482303638,0,0,0
440,0.3684210526306442,0,1,0,-1
441,0.3993863276341674,0.03633352301891302,0,0,0
442,0.3905641548522341,0.07757533907075483,0,0,0
443,0.2310848813102637,0.3545535325214738,0,0,0
444,0.2884645290507237,0.3438925671764514,0,0,0
445,0.1937413906082468,0.3891373105769662,0,0,0
446,0.2443495579629499,0.3107631515628997,0,0,0
447,0.2553199924450537,0.3945134481795213,0,0,0
448,0.3514438522354795,0.2542173877770821,0,0,0
449,0.2965695798498137,0.2448125369829041,0,0,0
450,0.2545366301125693,0.2639669651381394,0,0,0
451,0.3319310889128052,0.2213942376087988,0,0,0
452,0.301044301119874,0.2928217674574274,0,0,0
453,0.1158281143812905,0.3423302643214725,0,0,0
454,0.03489115629332804,0.3428039228551364,0,0,0
455,0.191623187255824,0.3279981716198191,0,0,0
456,0.07737121956486667,0.3446231061356069,0,0,0
457,0.1539399422936578,0.3600779973417178,0,0,0
458,0.3037739000808213,0.200982787614368,0,0,0
459,0.3313218392782552,0.1784581176496225,0,0,0
460,0.3614389474644766,0.1109592285202202,0,0,0
461,0.3626000723966341,0.1535200821923979,0,0,0
462,0,0.3157894736855248,1,-1,0
463,0.09984216618013808,0.3110846965599202,0,0,0
464,0.1420772296270436,0.3090283730826596,0,0,0
465,0.3593133266623859,0.03922877159294309,0,0,0
466,0.3192263460517528,0.1236656686259324,0,0,0
467,0.299034342430641,0.156614996989147,0,0,0
468,0.3233085589086213,0.0699293170208556,0,0,0
469,0.3157894736834294,0,1,0,-1
470,0.05382614198846471,0.2957413001309991,0,0,0
471,0.05394485828204471,0.2368421052641437,0,0,0
472,0,0.21052631579035,1,-1,0
473,0,0.2631578947379374,1,-1,0
474,0.2857780638975695,0.08060251007778492,0,0,0
475,0.2844426510699751,0.04153383774126795,0,0,0
476,0.2631578947362146,0,1,0,-1
477,0.2105263157889999,0,1,0,-1
478,0.1578947368417851,0,1,0,-1
479,0,0.05263157894758741,1,-1,0
480,0,0.1052631578951749,1,-1,0
481,0,0.1578947368427625,1,-1,0
482,0.1052631578945429,0,1,0,-1
483,0.2578648060198053,0.1479380569760592,0,0,0
484,0.169583376230724,0.2741297010581513,0,0,0
485,0.2150047129750772,0.2444582954562887,0,0,0
486,0.2056888598720016,0.203612255619065,0,0,0
487,0.2170782610520894,0.1626042050612952,0,0,0
488,0.1599753805422016,0.2289314039854638,0,0,0
489,0.2124381273280199,0.284582131548811,0,0,0
490,0.2600126499325917,0.2036340488413677,0,0,0
491,0.1094491916621912,0.2620379698192361,0,0,0
492,0.2659711405777403,0.1100895747800864,0,0,0
493,0.03170701610793913,0.03170701610806852,0,0,0
494,0.1860192580100731,0.1334326778506614,0,0,0
495,0.0385318708559211,0.09351527714342692,0,0,0
496,0.09351527714346509,0.03853187085604383,0,0,0
497,0.09633371009948402,0.2213222179860017,0,0,0
498,0.03596902413389293,0.1842105263165562,0,0,0
499,0.1840249791043751,0.03762458467106219,0,0,0
500,0.2220644882314581,0.1145761731961416,0,0,0
501,0.1092869649945938,0.1460382124144611,0,0,0
502,0.1227127496180837,0.1898288605948026,0,0,0
503,0.1478138365369752,0.1200354827868477,0,0,0
504,0.1331402737902457,0.0519319580880751,0,0,0
505,0.05158370555522804,0.1316252152803045,0,0,0
506,0.05856937081208791,0.0585693708120512,0,0,0
507,0.2359416228797586,0.05779415222078228,0,0,0
508,0.08047106478847722,0.181789813539018,0,0,0
509,0.1822508517990516,0.08170793412099012,0,0,0
510,0.09020190844395681,0.09169079413102388,0,0,0
511,0.1711365773164641,0.1711365773163822,0,0,0
512,0.05263157894726195,0,1,0,-1
