iv,x,y,boundary_flag,normal_x,normal_y
62,0.9402790780357405,0.8111518449834646,0,0,0
63,0.9704770874116461,0.7789233879872935,0,0,0
64,0.9495234269831249,0.7843304003032636,0,0,0
65,0.9800330676450817,0.7572353284759473,0,0,0
66,1,0.7435897435890673,1,1,0
67,0.9601135365381205,0.760298113402613,0,0,0
68,0.9658275366108602,0.7422662462298951,0,0,0
69,0.933008043420258,0.7938403707659223,0,0,0
70,0.9053953794103635,0.8424067646810267,0,0,0
71,0.9173642896847393,0.8182145012285308,0,0,0
72,0.9413027984002575,0.7640835095458364,0,0,0
73,0.8236747857093443,0.9559643448037479,0,0,0
74,0.8386529401935056,0.9382658157354707,0,0,0
75,0.8577103299322069,0.9104962167934043,0,0,0
76,0.7824999414269247,0.9737480131548144,0,0,0
77,0.7617986549812645,0.9796222751808275,0,0,0
78,0.7435897435901351,1,1,0,1
79,0.8028125930508546,0.9577289572033196,0,0,0
80,0.7849879676789259,0.9527322966056178,0,0,0
81,0.8154309127589956,0.9400218299660508,0,0,0
82,0.8702042078935792,0.8986109821820845,0,0,0
83,0.881188493073231,0.877571996593281,0,0,0
84,0.8857561811104948,0.8529543207074496,0,0,0
85,0.6923076923084395,1,1,0,1
86,0.7179487179492873,1,1,0,1
87,0.7257244036419238,0.9794698306131822,0,0,0
88,0.7447864146969581,0.9680907986606395,0,0,0
89,0.7912735107498282,0.934961428319225,0,0,0
90,0.76431236823363,0.9472756102385376,0,0,0
91,0.8484194261048639,0.8958224341229029,0,0,0
92,0.8403735301957123,0.9131359159214589,0,0,0
93,0.8162544098822656,0.9170615988174287,0,0,0
94,0.8677505401288864,0.8597661245845556,0,0,0
95,0.8536817304377322,0.876527488659281,0,0,0
96,0.9139568755572349,0.7940190568138238,0,0,0
97,0.9244044524167269,0.775383948590312,0,0,0
98,0.8275679679886856,0.8890551969793364,0,0,0
99,0.8965026385190802,0.8026182080184532,0,0,0
100,0.8889059965201299,0.826452623860769,0,0,0
101,0.8680673204576927,0.8384638793090748,0,0,0
102,0.8525785794808101,0.852245874080688,0,0,0
103,0.9808724896886902,0.7294017385714213,0,0,0
104,1,0.717948717947974,1,1,0
105,0.9024910315360712,0.7785701592219725,0,0,0
106,0.6794871794880151,0.9854651290428146,0,0,0
107,0.6666666666675918,1,1,0,1
108,0.6410256410267439,1,1,0,1
109,1,0.6923076923068806,1,1,0
110,0.9271943123432286,0.7552251505269725,0,0,0
111,0.9620774176418692,0.724852723740859,0,0,0
112,0.9438235116336815,0.7408411789205378,0,0,0
113,0.9087014501836563,0.757392825931283,0,0,0
114,1,0.6666666666657874,1,1,0
115,0.9177393490818206,0.7384242896468939,0,0,0
116,0.9835209583873628,0.6803292755310569,0,0,0
117,0.9731516465597123,0.7030772966880503,0,0,0
118,0.9462785942484577,0.7128755097734127,0,0,0
119,0.9274656100214861,0.7209087575617446,0,0,0
120,0.8488407397542824,0.8326860356768384,0,0,0
121,0.8807259583926108,0.7843541928750206,0,0,0
122,0.8682391493622272,0.810611813392935,0,0,0
123,0.8880332490451059,0.7618845779947818,0,0,0
124,0.8926375180042823,0.7375977490396941,0,0,0
