iv,x,y,z,boundary_flag,normal_x,normal_y,normal_z
143,1,0.9777942204157251,0.8333333333328938,1,1,0,0
144,0.9730322621957394,0.9729748938765442,0.8968330510913212,0,0,0,0
145,0.9277830258244175,0.9684989834257363,0.9675024291274096,0,0,0,0
146,0.9490156935771018,0.9490073452216695,0.9498055946941124,0,0,0,0
147,0.9292452893026821,1,0.9074217735499168,1,0,1,0
148,0.9379321722521182,0.9704315601362393,0.9326858253658269,0,0,0,0
149,1,0.9230769224132478,0.8667653222712494,1,1,0,0
150,0.9820873925901883,0.2435897435902708,1,1,0,0,1
151,1,0.3461538461529409,0.977794220415842,1,1,0,0
152,1,0.3205128205119813,0.9777942204158689,1,1,0,0
153,0.977794220415847,0.3461538461529767,1,1,0,0,1
154,0.9777942204158485,0.3205128205120256,1,1,0,0,1
155,0.9683139455757762,0.03148693290586226,0.967851128491837,0,0,0,0
156,0.9351711709843112,0,0.9831587170148289,1,0,-1,0
157,0.9342846775616406,0,0.9618147977080558,1,0,-1,0
158,0.9105923470797909,0,0.9772017937110841,1,0,-1,0
159,0.9158781233665372,0.04103347497996574,1,1,0,0,1
160,0.9088888148467259,0.02154588880014348,1,1,0,0,1
161,0.8863261395523031,0,0.9827866480232867,1,0,-1,0
162,1,0.1317528603409703,0.9535401567288445,1,1,0,0
163,1,0.1130220884923803,0.9631131049899904,1,1,0,0
164,1,0.08873757137517958,0.9501752658415966,1,1,0,0
165,0.9689473053579045,0.03098323241231242,0.9351765604968025,0,0,0,0
166,1,0.02284127607950352,0.8842303784997886,1,1,0,0
167,1,0.06557910888608602,0.912428392325195,1,1,0,0
168,1,0.04440890851570695,0.897431306370295,1,1,0,0
169,1,0.08674706531236884,0.9266727523945868,1,1,0,0
170,0.9663614455073761,0.07822651891637949,0.9645604415825243,0,0,0,0
171,0.9412250096341881,0.0668196505147213,0.9723287041094757,0,0,0,0
172,0.9086326278824842,0.06259428758975902,1,1,0,0,1
173,0.9323607596778092,0.07692307692792998,1,1,0,0,1
174,0.9324010429431435,0.1025641025689578,1,1,0,0,1
175,0.9706553431501346,0.0609679443945775,0.9308544862871289,0,0,0,0
176,0.9483141392131712,0.05156367819416067,0.9491058165156825,0,0,0,0
177,0.9744307516135428,0.1030526899405837,0.9512067675694855,0,0,0,0
178,0.9671931404335509,0.1267566746167447,0.9668755637352457,0,0,0,0
179,1,0.1120844426646349,0.9363848035631325,1,1,0,0
180,1,0.1028483600430802,0.9101046311065506,1,1,0,0
181,1,0.1276231355963922,0.911743400763289,1,1,0,0
182,1,0.153846153845848,0.955588440832163,1,1,0,0
183,1,0.1410256410247931,0.9333826612482465,1,1,0,0
184,0.9777942204158485,0.2179487179482225,1,1,0,0,1
185,1,0.1794844850764659,0.9555910636055671,1,1,0,0
186,1,0.1923076923072716,0.9777942204158998,1,1,0,0
187,1,0.2179487179482226,0.9777942204158669,1,1,0,0
188,1,0.2051282051276573,0.9555884408318779,1,1,0,0
189,1,0.2307692307686394,0.9555884408318531,1,1,0,0
190,1,0.2435897435891722,0.9777942204158835,1,1,0,0
191,0.8957191609051582,0.04159314858587282,1,1,0,0,1
192,0.8720524181847265,0.04386055603268104,1,1,0,0,1
193,0.8844134825610033,0.02210023950771454,1,1,0,0,1
194,1,0.1923076923070135,0.933382661247885,1,1,0,0
195,0.9548485221194047,0.192307692312644,1,1,0,0,1
196,1,0.1666505002046841,0.9333983978896407,1,1,0,0
197,0.9685384515864105,0.1887214965441792,0.9707429350033671,0,0,0,0
198,0.9504398712509707,0.1666666666705261,1,1,0,0,1
199,0.8857360372161445,0.05854043103813455,1,1,0,0,1
200,0.9599863494956558,0.7435897435900876,1,1,0,0,1
201,0.9773195978379512,0.5262729680481352,1,1,0,0,1
202,0.9792444179698792,0.5769230769219609,1,1,0,0,1
203,1,0.6025641025629037,0.9777942204157561,1,1,0,0
204,1,0.6538461538451505,0.9777942204157111,1,1,0,0
205,1,0.6282051282040504,0.9777942204157246,1,1,0,0
206,0.9782758875583724,0.6001912227275457,1,1,0,0,1
207,0.9774194518251484,0.653390122569647,1,1,0,0,1
208,0.974095411318195,0.6254689405505881,1,1,0,0,1
209,1,0.6794871794863342,0.9777942204157252,1,1,0,0
210,0.9566720878883477,0.6911952640812,1,1,0,0,1
211,0.9777942204157252,0.6794871794863342,1,1,0,0,1
212,1,0.6666666666655032,0.9555884408314558,1,1,0,0
213,1,0.5769230769218241,0.9777942204157638,1,1,0,0
214,1,0.6410256410243945,0.955588440831476,1,1,0,0
215,1,0.6153846153832512,0.9555884408314932,1,1,0,0
216,0.9547423882758554,0.6434862293565971,1,1,0,0,1
217,1,0.44871794871678,0.9777942204158481,1,1,0,0
218,0.9820705463131985,0.448654493317207,1,1,0,0,1
219,1,0.474358974357736,0.9777942204158343,1,1,0,0
220,0.9777099890315607,0.4740416973541525,1,1,0,0,1
221,0.9786452940459094,0.5010554667929594,1,1,0,0,1
222,1,0.5256410256397855,0.9777942204157586,1,1,0,0
223,1,0.5641025641012294,0.9555884408315407,1,1,0,0
224,1,0.5384615384602285,0.955588440831546,1,1,0,0
225,1,0.5897435897421883,0.9555884408315554,1,1,0,0
226,1,0.4615384615372503,0.9555884408316924,1,1,0,0
227,1,0.4871794871781953,0.955588440831642,1,1,0,0
228,1,0.5128205128192178,0.9555884408315889,1,1,0,0
229,1,0.4999999999987249,0.9777942204158028,1,1,0,0
230,0.9551677029562378,0.5149716305449814,1,1,0,0,1
231,0.8870274542509167,0.07833447135148847,1,1,0,0,1
232,0.9104369629514302,0.08974358974838553,1,1,0,0,1
233,0.9103810139715296,0.1410256410304568,1,1,0,0,1
234,0.9323473319224372,0.1538461538510486,1,1,0,0,1
235,0.9326024592701235,0.1282051282099769,1,1,0,0,1
236,0.9104369629513586,0.1153846153894127,1,1,0,0,1
237,0.9370713837170407,0.1410713759336066,0.970349467184992,0,0,0,0
238,1,0.2948717948710537,0.977794220415902,1,1,0,0
239,1,0.269230769230112,0.9777942204158974,1,1,0,0
240,0.982087392590157,0.2948717948721831,1,1,0,0,1
241,1,0.2564102564095895,0.9555884408318189,1,1,0,0
242,1,0.2820512820505208,0.9555884408317656,1,1,0,0
243,0.9777942204158485,0.269230769230124,1,1,0,0,1
244,0.9504412140263192,0.2179487179525383,1,1,0,0,1
245,0.9548485221192438,0.2435897435946609,1,1,0,0,1
246,0.9323607596774585,0.1794871794920795,1,1,0,0,1
247,0.9324010429427736,0.2051282051330794,1,1,0,0,1
248,1,0.4230769230758272,0.9777942204157812,1,1,0,0
249,0.9820873925900767,0.3974358974360113,1,1,0,0,1
250,0.9777942204158485,0.4230769230758288,1,1,0,0,1
251,0.9273445603988819,0.04174470616707125,0.9732685194187872,0,0,0,0
252,0.9557742020882578,0,0.9231129624297474,1,0,-1,0
253,0.9333799536166918,0,0.9102743320610247,1,0,-1,0
254,0.9333664239966201,0,0.936004992054579,1,0,-1,0
255,0.9110794590791561,0,0.9493632883957068,1,0,-1,0
256,1,0.08420912507073255,0.906574139780473,1,1,0,0
257,1,0.09126808680527973,0.8886477373610768,1,1,0,0
258,1,0.06779422295361003,0.8903291394834163,1,1,0,0
259,0.9579732423475215,0.08886703465682079,0.9315169059312303,0,0,0,0
260,0.9683632996204165,0.07390703149273034,0.9035047653971948,0,0,0,0
261,0.9777942203338983,0,0.8846153843717423,1,0,-1,0
262,1,0.02220577958427202,0.8589743589739861,1,1,0,0
263,1,0.04822718879277527,0.86948942616811,1,1,0,0
264,1,0.07703391296914984,0.8663410234724604,1,1,0,0
265,1,0.1155530733428768,0.8890683613280157,1,1,0,0
266,0.9777942204158485,0.3717948717939272,1,1,0,0,1
267,1,0.3974358974348557,0.9777942204157988,1,1,0,0
268,1,0.3717948717938976,0.9777942204158251,1,1,0,0
269,1,0.3076923076914306,0.9555884408317399,1,1,0,0
270,1,0.3589743589733336,0.9555884408316487,1,1,0,0
271,0.9548485221186866,0.3974358974405443,1,1,0,0,1
272,0.9504506134547932,0.2692307692345096,1,1,0,0,1
273,1,0.3333333333323898,0.9555884408316779,1,1,0,0
274,0.9533983245646529,0.3461538461586903,1,1,0,0,1
275,0.9517612746579114,0.3717948717989907,1,1,0,0,1
276,0.9537561298803803,0.321625248743235,1,1,0,0,1
277,0.9548485221190881,0.2948717948766165,1,1,0,0,1
278,1,0.2948717948708758,0.9333826612476084,1,1,0,0
279,1,0.2692307692299331,0.9333826612476674,1,1,0,0
280,1,0.410256410255318,0.9555884408315725,1,1,0,0
281,1,0.3846153846143359,0.9555884408316138,1,1,0,0
282,1,0.4358974358962804,0.9555884408315942,1,1,0,0
283,0.9702460773765079,0.3903184509481076,0.9721204155943198,0,0,0,0
284,0.9696997710074102,0.3205128205119281,0.9629903673597626,0,0,0,0
285,1,0.1537491550772834,0.9112713015138325,1,1,0,0
286,0.9712895401590649,0.1470764698661344,0.9315405477209334,0,0,0,0
287,0.9593140866350546,0.1631389484558418,0.953055233650366,0,0,0,0
288,1,0.1794683186148073,0.9111952410790672,1,1,0,0
289,1,0.1410256410246689,0.8889711020798314,1,1,0,0
290,0.9751835070447255,0.1839910553025592,0.9443695304485701,0,0,0,0
291,1,0.217948717948003,0.9333826612477927,1,1,0,0
292,0.974065180950922,0.2168931393266972,0.9635998059610654,0,0,0,0
293,1,0.4487179487167174,0.9333826612473756,1,1,0,0
294,1,0.4743589743576903,0.933382661247485,1,1,0,0
295,0.9323137625343256,0.2307692307740848,1,1,0,0,1
296,0.9324010429425538,0.2820512820560664,1,1,0,0,1
297,0.8881381349148315,0,0.9614171390738759,1,0,-1,0
298,0.8589407086316416,0.02209917642042645,1,1,0,0,1
299,0.8333333333328944,0.02167170067777173,1,1,0,0,1
300,0.888231183367179,0.1025641025688392,1,1,0,0,1
301,0.8449850804836886,0.04805658298908656,1,1,0,0,1
302,0.8657916388042703,0.09014848256846998,1,1,0,0,1
303,0.9140127856577153,0.07582004373754994,0.9732179430627456,0,0,0,0
304,0.8652485248574372,0.06631969163087147,1,1,0,0,1
305,0.8462800214097623,0,0.9581564353343706,1,0,-1,0
306,0.8636694465367329,0,0.9753143073314741,1,0,-1,0
307,0.8345237397995016,0,0.9777739986807541,1,0,-1,0
308,0.9232941521488029,0.07076662108921124,0.9447668542830008,0,0,0,0
309,0.9348555737949652,0.09485915816039896,0.9620718405234305,0,0,0,0
310,0.9127563384991613,0.1029300823827929,0.9758547945685347,0,0,0,0
311,0.8882311833671057,0.1282051282098676,1,1,0,0,1
312,0.9104369629509632,0.21794871795352,1,1,0,0,1
313,0.9104094855783951,0.1666666666715292,1,1,0,0,1
314,0.8882311833670353,0.1538461538508923,1,1,0,0,1
315,0.9104369629510379,0.1923076923125255,1,1,0,0,1
316,0.9083317252068649,0.1270329250111037,0.9638981388855731,0,0,0,0
317,0.9420866247312952,0.1268676131643957,0.9414052761757956,0,0,0,0
318,0.9323393863139979,0.1865277476773255,0.9694096370837895,0,0,0,0
319,0.9492335379309533,0.2044569511734774,0.9499552888892565,0,0,0,0
320,0.9555884403405299,0,0.8974358959777683,1,0,-1,0
321,0.9574428458873002,0.04255806339972988,0.9073022503371374,0,0,0,0
322,0.9777942204020796,0,0.8589743589331251,1,0,-1,0
323,0.9555884408315806,0,0.8717948717934327,1,0,-1,0
324,0.9777942204156794,0,0.833333333332714,1,0,-1,0
325,1,0.04062414349106316,0.8457109887607981,1,1,0,0
326,1,0.02220577958427495,0.8333333333328938,1,1,0,0
327,0.9429029814761906,0.06223279900708657,0.9227572240633936,0,0,0,0
328,0.9111768807436632,0,0.9230769203472501,1,0,-1,0
329,0.9410840256414812,0.02448131554273362,0.9227865307454604,0,0,0,0
330,0.8967399794394449,0.02574506107901537,0.9737898676251051,0,0,0,0
331,0.9270841206429145,0.02855512150899571,0.9473354496089292,0,0,0,0
332,0.9043556507373143,0.04807254195702909,0.956594419476973,0,0,0,0
333,0.933382658302065,0,0.8846153758728953,1,0,-1,0
334,0.9111768774861317,0,0.8974358850380489,1,0,-1,0
335,0.9638025504051663,0.02625108646418519,0.8832086421981139,0,0,0,0
336,0.9169110146404924,0.03936313875509685,0.9197141490297768,0,0,0,0
337,1,0.06282960130848525,0.8450604367280665,1,1,0,0
338,1,0.1027606368488359,0.866394823011306,1,1,0,0
339,1,0.02204135686904603,0.8085128741078762,1,1,0,0
340,1,0.04765236818550826,0.8216973886009342,1,1,0,0
341,0.9167910426463524,1,0.9294849160573183,1,0,1,0
342,0.8968045389977056,1,0.9322776558468677,1,0,1,0
343,0.8846153846190083,1,0.9548485221168038,1,0,1,0
344,0.9777126022029164,1,0.8617664696424177,1,0,1,0
345,0.9536238023982007,1,0.8638486308199815,1,0,1,0
346,0.9625151817984331,1,0.8864653746275553,1,0,1,0
347,0.9798518516563777,1,0.8333333333328912,1,0,1,0
348,0.9345443323506494,0.8834292156082921,0.968722945867878,0,0,0,0
349,0.9196344551998643,0.9054464244303886,0.9747804540335482,0,0,0,0
350,0.9175623392611451,0.9294498198681428,0.9620016172656818,0,0,0,0
351,0.9104302490713332,0.8846153846191395,1,1,0,0,1
352,0.9104369629488128,0.9102564102601323,1,1,0,0,1
353,0.8882311833645563,0.9230769230805538,1,1,0,0,1
354,0.8882311833646506,0.8974358974395529,1,1,0,0,1
355,0.8660254037804191,0.9102564102599746,1,1,0,0,1
356,0.9324010429409554,0.8461538461577082,1,1,0,0,1
357,0.9104369629489697,0.8589743589781397,1,1,0,0,1
358,0.8882311833647353,0.8717948717985673,1,1,0,0,1
359,0.9104369629490213,0.8333333333371753,1,1,0,0,1
360,0.9311925449799107,0.769230769235173,1,1,0,0,1
361,0.9293225511947961,0.7943467362368788,1,1,0,0,1
362,0.9326427425338537,0.7435897435941374,1,1,0,0,1
363,0.9360844325273848,0.8178033402378032,1,1,0,0,1
364,0.9102957813603861,0.7820512820556109,1,1,0,0,1
365,0.9107395023046069,0.807240727649933,1,1,0,0,1
366,0.9693879861355515,0.7595816169188152,0.9694965241457227,0,0,0,0
367,1,0.7692307692296514,0.9555884408315141,1,1,0,0
368,1,0.6923076923064454,0.9555884408315903,1,1,0,0
369,1,0.7435897435886655,0.9555884408315122,1,1,0,0
370,1,0.71794871794722,0.9555884408317293,1,1,0,0
371,0.9684007283263811,0.7914223021697241,0.9684007283263829,0,0,0,0
372,1,0.7820512787355979,0.9333826601306037,1,1,0,0
373,1,0.820512782255003,0.9111768687730011,1,1,0,0
374,0.9531015538145071,0.8235921990138914,0.954126290965852,0,0,0,0
375,0.9577715464973201,0.6667131123569491,1,1,0,0,1
376,0.9534274812402772,0.5368603227859557,1,1,0,0,1
377,0.9740954113186819,0.5540182389367901,1,1,0,0,1
378,0.9558882387735994,0.5773952233455781,1,1,0,0,1
379,0.9498944342311023,0.6242183216611228,1,1,0,0,1
380,0.9548485221184539,0.602564102568514,1,1,0,0,1
381,0.9746633900370917,0.6000234961971721,0.9644571871286843,0,0,0,0
382,0.8882311833648761,0.8205128205167125,1,1,0,0,1
383,0.8882311833648135,0.8461538461575816,1,1,0,0,1
384,0.9402544680309748,0.7851167733239226,0.974274935374305,0,0,0,0
385,0.968358043544458,0.6589485126706054,0.9659362156009828,0,0,0,0
386,0.9666838505936727,0.7006850305992492,0.9668267274058172,0,0,0,0
387,0.9282448338697332,0.7179487179520483,1,1,0,0,1
388,0.955588440831461,0.7179487179479755,1,1,0,0,1
389,0.9326427425339993,0.6923076923120548,1,1,0,0,1
390,1,0.5256410256396666,0.933382661247363,1,1,0,0
391,1,0.4999999999986558,0.9333826612474341,1,1,0,0
392,0.9580753183003301,0.4932659800871744,1,1,0,0,1
393,0.9733786589441168,0.5641025641013371,0.9703922938876723,0,0,0,0
394,0.9724675947425176,0.4510724417310923,0.973911961393545,0,0,0,0
395,0.9504425568013108,0.4230769230803593,1,1,0,0,1
396,0.953254695549421,0.4736969629280964,1,1,0,0,1
397,0.9548485221185827,0.4487179487224944,1,1,0,0,1
398,0.9323585789533168,0.4847564886746104,1,1,0,0,1
399,0.9313984932173621,0.639935175668741,1,1,0,0,1
400,0.9326427425340668,0.6666666666710014,1,1,0,0,1
401,0.9501142535413822,0.5565649647242683,1,1,0,0,1
402,0.9317916689040937,0.6143291485947713,1,1,0,0,1
403,0.9101404333571657,0.756410256414593,1,1,0,0,1
404,0.9101549800919467,0.730769230773556,1,1,0,0,1
405,0.9101952633574053,0.7051282051325176,1,1,0,0,1
406,0.9457410841102806,0.6730503684114897,0.9752546907637702,0,0,0,0
407,0.9686833257993004,0.4770921559803047,0.9645683705052583,0,0,0,0
408,0.9771159169298669,0.5516014510019561,0.9471111757921875,0,0,0,0
409,0.970908802649963,0.5074611731956993,0.9702262307471627,0,0,0,0
410,0.9614210156991685,0.5356797305203024,0.9616859580551989,0,0,0,0
411,0.9322100502711022,0.5649646398315852,1,1,0,0,1
412,0.9326427425342485,0.5897435897479425,1,1,0,0,1
413,0.9313784137895493,0.5068741837993037,1,1,0,0,1
414,0.929775569205309,0.5445469395759105,1,1,0,0,1
415,0.9333826612473587,0.5256410256397004,1,1,0,0,1
416,0.9451695283280864,0.4961705334756766,0.9750858910069511,0,0,0,0
417,0.9101235063008036,0.6538168353283924,1,1,0,0,1
418,0.9103966796844106,0.6794871794914814,1,1,0,0,1
419,1,0.7948717749852476,0.9111768749631344,1,1,0,0
420,1,0.8076922266374079,0.8889710747687284,1,1,0,0
421,1,0.7307692307677325,0.9333826612473688,1,1,0,0
422,1,0.55128205128065,0.9333826612473157,1,1,0,0
423,1,0.5769230769216441,0.9333826612473135,1,1,0,0
424,1,0.6025641025626312,0.9333826612473147,1,1,0,0
425,1,0.6282051282036736,0.9333826612472536,1,1,0,0
426,1,0.7051282051266123,0.9333826612474062,1,1,0,0
427,0.9772504364558474,0.679487179485993,0.9520166457764179,0,0,0,0
428,1,0.6794871794857089,0.9333826612473177,1,1,0,0
429,1,0.6666666666649743,0.9111768816630862,1,1,0,0
430,1,0.6538461538447384,0.9333826612472185,1,1,0,0
431,0.9442548002966569,0.6009580774186839,0.9703837055811949,0,0,0,0
432,1,0.5897435897420998,0.9111768816630892,1,1,0,0
433,0.9763899765264072,0.7179487179471832,0.940784587775516,0,0,0,0
434,1,0.6923076923059801,0.9111768816631494,1,1,0,0
435,0.9030228788979292,0.9539120191120685,0.9662108355146077,0,0,0,0
436,0.8660254037803183,0.9358974359009564,1,1,0,0,1
437,0.891254819150392,0.9150441186198338,0.9706161724254861,0,0,0,0
438,0.9753985635899088,0.9151174986664523,0.899952549027513,0,0,0,0
439,0.9378552959223871,0.9232968586105395,0.9421318794465715,0,0,0,0
440,0.9622363319022417,0.9244808002038973,0.9220554298448179,0,0,0,0
441,0.9300855440098849,0.8992373052319032,0.9484804430116337,0,0,0,0
442,0.9434073360920896,0.8969626499291107,0.9261893862427656,0,0,0,0
443,0.8443697790816334,0.9469896230164242,1,1,0,0,1
444,0.8438196241962085,0.9230769230803905,1,1,0,0,1
445,0.9108866415219378,0.9604633456687929,0.939326751458971,0,0,0,0
446,0.877125287348764,0.9664089999156429,0.9670188209834396,0,0,0,0
